Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,Camillelang,6854464332,5,gray,blonde,porcelain,2124543,212.445987654321,146.14197530864197,128.4320987654321
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,Joeleneybeaney,5429374128,5,green,brunette,light,2124543,212.445987654321,146.14197530864197,128.4320987654321
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,elenakulikova,7231531744,5,hazel,blonde,fair,2124402,168.73070987654322,108.77777777777777,125.70447530864197
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,MBDV,1175322575,5,hazel,brunette,light,2124485,184.9783950617284,119.9320987654321,123.94212962962963
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,jissela,1904575495,5,green,brunette,fair,2124519,167.15817901234567,25.45138888888889,35.05246913580247
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,imyser,5460653645,5,brown,brunette,light,2218022,217.42746913580248,141.47993827160494,157.29475308641975
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,BBWaller,6070003338,5,blue,brunette,fair,2124436,173.11805555555554,110.41358024691358,116.37037037037037
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,litchick,1186413908,5,brown,brunette,porcelain,2124493,191.2337962962963,104.04938271604938,112.68981481481481
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,CKodiak,22120924105,5,brown,brunette,fair,2124477,174.2283950617284,88.3070987654321,103.78317901234568
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,aubieone,1199591937,5,green,brunette,fair,2124493,191.2337962962963,104.04938271604938,112.68981481481481
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,NicoleKidman,10102168562,5,blue,red,fair,2124469,181.28858024691357,30.603395061728396,54.4537037037037
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,BonT,13205033,5,brown,black,light,2124402,168.73070987654322,108.77777777777777,125.70447530864197
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,nero,1264746766,5,blue,blonde,light,2124493,191.2337962962963,104.04938271604938,112.68981481481481
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,Arigondreamer,6453641026,5,hazel,blonde,porcelain,2124436,173.11805555555554,110.41358024691358,116.37037037037037
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,peachberryberry,2441452534,5,brown,black,light,2124469,181.28858024691357,30.603395061728396,54.4537037037037
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,19.0,bethfromillinois,1319415789,5,hazel,brunette,medium,2124477,174.2283950617284,88.3070987654321,103.78317901234568
