Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
lipstick,CLINIQUE Almost Lipstick,20.0,janinecarrie,5297677423,5,brown,brunette,olive,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,sennysideup,6354457283,5,blue,blonde,porcelain,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Noor37,8059851871,5,brown,brunette,tan,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,eenerf,974518123,5,brown,brunette,olive,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,ciciduong,2475941198,5,brown,black,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,THeartMakeup,2348701820,5,blue,blonde,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Angyee,23268127227,5,brown,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,MushroomMaven,21050097627,5,hazel,black,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,DStichter,24804712268,5,green,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,nixbrigade,2394714920,5,brown,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Clare806,10509243614,5,green,brunette,porcelain,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,FallenOne,1928930098,5,brown,black,ebony,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,ginnyBP,8553984976,5,brown,black,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,mami96,23488226068,5,brown,blonde,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,MaddieBric,21067596853,5,brown,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,jennmp,11489298,5,green,brunette,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,EliseJG,5068675234,5,brown,black,tan,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,monkeydoodle,965616885,5,blue,blonde,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Ansberga,21434567592,5,blue,black,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,MaliWoo,8779680834,5,brown,black,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,JenKerrAtx,2117696815,5,green,blonde,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,CNick5671,2566213555,5,blue,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,StephanieJoy28,6588608251,5,green,brunette,olive,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,hilltaylor,5064920487,5,brown,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Haleypl,22930896777,5,blue,blonde,porcelain,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,radmom,1151082528,5,brown,black,olive,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,CamilleDorion,9169568063,5,gray,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,acuzipu,5936615762,5,brown,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,monkeydoodle,965616885,5,blue,blonde,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,ellaaa,1590432767,5,brown,black,deep,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,marissaten,7714333174,5,brown,black,porcelain,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,jennmp,11489298,5,green,brunette,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,MaddieBric,21067596853,5,brown,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Clare806,10509243614,5,green,brunette,porcelain,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,risacake,93169164,5,brown,black,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Mirosela,8490072938,5,brown,black,tan,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Kim888,5541875726,5,brown,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Chelseas0198,5585279089,5,green,blonde,porcelain,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,smholt7,7657592741,5,blue,blonde,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Margo735,2276059208,5,blue,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,KSC4382,2749795239,5,green,blonde,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,amynicole85,1339711849,5,blue,brunette,porcelain,1719251,207.80324074074073,96.0516975308642,93.5679012345679
lipstick,CLINIQUE Almost Lipstick,20.0,kellyvee,1659133553,5,blue,auburn,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,born2illustrate,7902846848,5,brown,brunette,olive,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,KimmiePops,7844419633,5,hazel,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,rachelEj,1054804715,5,hazel,brunette,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,hannahfresia,8379347548,5,blue,brunette,porcelain,1719251,207.80324074074073,96.0516975308642,93.5679012345679
lipstick,CLINIQUE Almost Lipstick,20.0,MissNymphette,7099553416,5,brown,black,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,mms119,1398269545,5,green,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,ginnyBP,8553984976,5,brown,black,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,lashaddict92,1472703926,5,hazel,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,mami96,23488226068,5,brown,blonde,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Kaylayla,2389212214,5,brown,brunette,dark,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,MsSEllis,2800526631,5,gray,auburn,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,thermos,1322193632,5,brown,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,lauroraborealis,7131993131,5,blue,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,stinaleena,1551466688,5,blue,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,JenKerrAtx,2117696815,5,green,blonde,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,risacake,93169164,5,brown,black,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,lustylips,1247431358,5,blue,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,rockinred,947828044,5,hazel,red,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,StellarK,7048301913,5,green,brunette,porcelain,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,thermos,1322193632,5,brown,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Mirosela,8490072938,5,brown,black,tan,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Lariel,23449066562,5,brown,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,MsSEllis,2800526631,5,gray,auburn,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,murphychild,1360673193,5,brown,black,dark,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,tiffanyanna,5933791034,5,hazel,brunette,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,cecelialorene,1935074225,5,brown,black,olive,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,tikotiko,12742366007,5,hazel,gray,olive,1719251,207.80324074074073,96.0516975308642,93.5679012345679
lipstick,CLINIQUE Almost Lipstick,20.0,devbot,1420781677,5,blue,brunette,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,ashvit,1397336712,5,green,blonde,light,1719251,207.80324074074073,96.0516975308642,93.5679012345679
lipstick,CLINIQUE Almost Lipstick,20.0,churinl,1335651996,5,brown,brunette,olive,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,gothicmail666,10530057819,5,brown,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Lilmiscantbrong,1432856429,5,green,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Kyra21,6104730660,5,brown,auburn,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,11Kari,2730227541,5,,brunette,fair,1719251,207.80324074074073,96.0516975308642,93.5679012345679
lipstick,CLINIQUE Almost Lipstick,20.0,LKG93,7616579567,5,green,auburn,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,jplasencia112,974732962,5,green,blonde,medium,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Van355,5514089020,5,hazel,black,tan,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,libbyq,2148854722,5,hazel,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,beccaboobex,12881294852,5,brown,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,missvictoria,2555750334,5,green,blonde,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,Arlyah,2700856220,5,green,brunette,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,soccerkim,1048957493,5,blue,blonde,fair,70680,137.16666666666666,8.405864197530864,49.58024691358025
lipstick,CLINIQUE Almost Lipstick,20.0,treehugger1,1373671953,5,brown,brunette,medium,1719251,207.80324074074073,96.0516975308642,93.5679012345679
lipstick,CLINIQUE Almost Lipstick,20.0,lucybella7686,1564622359,5,green,brunette,light,70680,137.16666666666666,8.405864197530864,49.58024691358025
