Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,lcnars,2123873612,5,brown,black,light,1646231,230.10493827160494,194.32947530864197,160.84104938271605
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,qtmamainsider,5421023766,5,brown,black,tan,1646199,221.96064814814815,165.5162037037037,112.53163580246914
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,Desi2562,1448903097,5,brown,brunette,light,1646215,228.95138888888889,181.00385802469137,134.3148148148148
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,SasssyTomato,1495142264,5,green,brunette,fair,1646249,242.3827160493827,206.5270061728395,181.4375
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,SusiG01,11148381586,5,brown,brunette,medium,1646215,228.95138888888889,181.00385802469137,134.3148148148148
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,daisyskin,1322767449,5,green,brunette,olive,1646215,228.95138888888889,181.00385802469137,134.3148148148148
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,jrp472,5375710023,5,brown,brunette,light,1646231,230.10493827160494,194.32947530864197,160.84104938271605
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,rockerwife,1318052546,5,hazel,red,olive,1646132,222.1141975308642,167.10725308641975,122.03703703703704
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,Kimbelry12,958563650,5,hazel,brunette,medium,1646249,242.3827160493827,206.5270061728395,181.4375
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,Angie3116,7844402843,5,brown,brunette,tan,1646132,222.1141975308642,167.10725308641975,122.03703703703704
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,idanyd,1765001090,5,brown,brunette,light,1646215,228.95138888888889,181.00385802469137,134.3148148148148
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,missmeliss21,1326386323,5,brown,brunette,medium,1646116,250.89429012345678,200.86265432098764,161.98996913580248
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,moti315,1246376211,5,,auburn,light,1646231,230.10493827160494,194.32947530864197,160.84104938271605
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,HarmonyL,5429785406,5,green,brunette,fair,1646231,230.10493827160494,194.32947530864197,160.84104938271605
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,idreamofsushi,1363805598,5,brown,black,tan,1646199,221.96064814814815,165.5162037037037,112.53163580246914
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,Liztej,5444001787,5,brown,black,olive,1646207,231.10030864197532,172.02006172839506,126.06712962962963
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,MissHistry,7290031012,5,blue,brunette,light,1646249,242.3827160493827,206.5270061728395,181.4375
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,claireb09,6116561775,5,brown,black,tan,1646215,228.95138888888889,181.00385802469137,134.3148148148148
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,kcous,2589651663,5,hazel,blonde,medium,1646249,242.3827160493827,206.5270061728395,181.4375
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,URISA,1320365983,5,brown,brunette,fair,1646108,229.98533950617283,184.2554012345679,138.30092592592592
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,TayDup,6255523507,5,brown,black,deep,1646157,129.9645061728395,79.38117283950618,65.81327160493827
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,mishkaki,8676334527,5,brown,brunette,medium,1646215,228.95138888888889,181.00385802469137,134.3148148148148
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,JRWF,965149006,5,hazel,red,fair,1646140,243.2685185185185,201.3310185185185,175.79243827160494
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,Desi2562,1448903097,5,brown,brunette,light,1646132,222.1141975308642,167.10725308641975,122.03703703703704
foundation-makeup,Bobbi Brown Skin Weightless Powder Foundation,52.0,dandksmommy,6961120562,4,brown,brunette,medium,1646215,228.95138888888889,181.00385802469137,134.3148148148148
