Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,thatirishfairy,1460630034,5,hazel,brunette,porcelain,1950120,162.2006172839506,113.13734567901234,111.0733024691358
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,tori191,1405351621,5,brown,brunette,porcelain,1950138,158.0131172839506,101.72762345679013,94.24845679012346
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,Sw33tRose,5694069691,5,green,blonde,fair,1950161,241.13425925925927,144.94367283950618,180.32793209876544
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,snowywhiteowl,1335893320,5,hazel,brunette,fair,1950120,162.2006172839506,113.13734567901234,111.0733024691358
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,blondekittycat,1305810886,5,green,blonde,fair,1950120,162.2006172839506,113.13734567901234,111.0733024691358
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,JennRen44,20128002882,5,brown,black,light,1950161,241.13425925925927,144.94367283950618,180.32793209876544
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,jensfaeriewings,984943381,5,blue,brunette,fair,1950161,241.13425925925927,144.94367283950618,180.32793209876544
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,RGids,1211967007,5,brown,blonde,porcelain,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,sweetkarrie,1122023478,5,gray,black,light,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,Stephanyah,6342234150,5,blue,blonde,porcelain,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,histmedniki,6886019375,4,hazel,brunette,fair,1950187,151.5601851851852,63.507716049382715,118.72067901234568
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,marigoldbasil,9975764452,4,brown,brunette,fair,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,CordeliaGrace,1423925891,4,blue,blonde,fair,1950161,241.13425925925927,144.94367283950618,180.32793209876544
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,AmericanJedi,11871755119,4,green,brunette,light,1950138,158.0131172839506,101.72762345679013,94.24845679012346
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,SparklingCurls,1828609531,4,brown,gray,olive,1950153,207.1844135802469,98.40586419753086,166.6226851851852
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,TessaTT,21162641619,3,green,black,fair,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,PeacockFeathers,2566211958,3,brown,auburn,fair,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,pinkf,1848002276,2,green,blonde,fair,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,Crystall19,1770141246,2,green,brunette,fair,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,jen101,1288462295,2,blue,red,medium,1950179,241.04861111111111,120.53395061728395,139.19367283950618
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,Mckayla35,10444153462,2,brown,brunette,medium,1950161,241.13425925925927,144.94367283950618,180.32793209876544
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,AnandyV,8319715684,1,brown,brunette,medium,1950120,162.2006172839506,113.13734567901234,111.0733024691358
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,evie1972,25984970912,1,blue,blonde,fair,1950146,194.97916666666666,114.0570987654321,111.4104938271605
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,24.0,TrainerDi,1701271074,1,green,blonde,light,1950146,194.97916666666666,114.0570987654321,111.4104938271605
