Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,blondeandfair,1456363172,5,blue,blonde,light,2132249,184.1381172839506,146.34259259259258,127.7121913580247
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,KittyDoubtfire,5954386588,5,brown,black,fair,2132231,220.89274691358025,188.3202160493827,166.04861111111111
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,Raceegibson,21248510278,5,blue,blonde,fair,2132207,241.98070987654322,207.25,190.30092592592592
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,sullyg,10601781375,5,brown,black,porcelain,2132181,226.59645061728395,198.35185185185185,177.28317901234567
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,socalsuperstar,1337556417,5,blue,blonde,light,2132249,184.1381172839506,146.34259259259258,127.7121913580247
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,lexi621,5786341553,5,blue,blonde,light,2132215,232.3202160493827,202.82716049382717,179.6743827160494
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,capripearl,12138909060,5,hazel,brunette,medium,2132256,200.22453703703704,162.15509259259258,145.06172839506172
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,skys20,7624111849,5,brown,red,porcelain,2132181,226.59645061728395,198.35185185185185,177.28317901234567
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,nikkiiiiii0503,2527647315,5,brown,black,fair,2132199,242.8618827160494,201.59027777777777,184.72685185185185
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,Leslie9598,6169830928,5,hazel,brunette,light,2132215,232.3202160493827,202.82716049382717,179.6743827160494
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,skintertain,1643807853,5,brown,black,light,2132249,184.1381172839506,146.34259259259258,127.7121913580247
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,DramaFreeQueen,2794074930,5,blue,brunette,medium,2132272,207.79861111111111,165.12885802469137,136.67515432098764
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,Lizjylee,919366936,5,brown,black,fair,2132173,239.50077160493828,193.27623456790124,166.48611111111111
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,dani21496,1148345216,5,brown,brunette,olive,2132256,200.22453703703704,162.15509259259258,145.06172839506172
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,ViktoriiaA,10633073837,5,green,brunette,light,2132231,220.89274691358025,188.3202160493827,166.04861111111111
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,benze,2492559532,5,brown,brunette,light,2132256,200.22453703703704,162.15509259259258,145.06172839506172
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,diisast3rx33,2408140639,5,brown,brunette,light,2132215,232.3202160493827,202.82716049382717,179.6743827160494
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,Profmom5,5567607703,5,brown,blonde,fair,2132181,226.59645061728395,198.35185185185185,177.28317901234567
foundation-makeup,La Mer The Luminous Lifting Cushion Foundation SPF 20 + Refill,125.0,KmarrATX,1663707366,5,blue,red,fair,2132173,239.50077160493828,193.27623456790124,166.48611111111111
