Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,DebbieDreww,7268333064,5,brown,brunette,fair,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,rehnazali,6973522741,5,brown,black,olive,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,Ayua123,8139797066,5,brown,black,porcelain,2136273,144.21527777777777,45.12731481481482,41.08101851851852
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,texasota,1595305008,5,brown,black,medium,2136216,181.4922839506173,89.48456790123457,100.32870370370371
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,FayeMc,1124649332,5,green,blonde,fair,2136216,181.4922839506173,89.48456790123457,100.32870370370371
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,SassySmiley,5358293755,5,brown,black,tan,2136265,200.83487654320987,39.11882716049383,39.129629629629626
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,yeraldin19,21437733003,5,brown,black,medium,2136182,209.81712962962962,104.64737654320987,129.4945987654321
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,JATruong,21285656045,5,brown,brunette,medium,2136232,200.68132716049382,57.18827160493827,96.05092592592592
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,EcoGlam,1327974279,5,hazel,brunette,light,2136216,181.4922839506173,89.48456790123457,100.32870370370371
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,masterofmustard,11024423783,5,brown,black,fair,2136273,144.21527777777777,45.12731481481482,41.08101851851852
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,Faby27285,6536212742,5,hazel,brunette,light,2140754,185.16126543209876,87.47608024691358,82.46141975308642
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,verushkadiaz,11443548315,5,brown,brunette,porcelain,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,Aydynsmom,10990134608,5,green,brunette,medium,2136265,200.83487654320987,39.11882716049383,39.129629629629626
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,atsukothe0310,1328797773,5,brown,black,medium,2136265,200.83487654320987,39.11882716049383,39.129629629629626
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,latinabeautiful,6514645147,5,green,blonde,medium,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,skyokow,1115377714,5,brown,brunette,fair,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,bonglan,21448101222,5,brown,black,medium,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,moonlight1025,7090017156,5,brown,black,olive,2140754,185.16126543209876,87.47608024691358,82.46141975308642
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,glosspray,1687406373,5,brown,brunette,tan,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,JWL2005,1381153026,5,brown,black,light,2136273,144.21527777777777,45.12731481481482,41.08101851851852
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,Pepper65,21134990172,5,hazel,blonde,light,2140754,185.16126543209876,87.47608024691358,82.46141975308642
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,PaolaGuerra,21354608222,5,brown,auburn,tan,2136166,180.76003086419752,71.91203703703704,84.17206790123457
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,CrisSunWoo,1881233575,5,brown,black,light,2140762,185.98456790123456,40.17206790123457,58.00231481481482
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,Claralx,8503097442,5,brown,black,light,2136182,209.81712962962962,104.64737654320987,129.4945987654321
lipstick,Shiseido VisionAiry Gel Lipstick,26.0,Kaarin3,6327804768,5,blue,brunette,light,2136182,209.81712962962962,104.64737654320987,129.4945987654321
