Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,Stacey1318,8223130385,5,brown,brunette,olive,2174688,179.3695987654321,125.49228395061728,89.7824074074074
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,chichi1955,1110810926,5,brown,gray,olive,2174787,184.98070987654322,137.35185185185185,91.73302469135803
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,plummielove,1691671899,5,brown,brunette,deep,2174753,119.48996913580247,62.86265432098765,33.70756172839506
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,littleteapot19,6850079185,5,brown,brunette,medium,2174688,179.3695987654321,125.49228395061728,89.7824074074074
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,kimberly201,8571157096,5,gray,black,tan,2174506,156.39583333333334,105.61033950617283,60.89506172839506
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,RainyHunt,1996564500,5,green,brunette,light,2174720,194.19984567901236,143.53163580246914,112.41435185185185
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,MustHaveCoffee4,8942556830,5,hazel,black,olive,2174506,156.39583333333334,105.61033950617283,60.89506172839506
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,jennywasko,6944808196,5,green,brunette,light,2174688,179.3695987654321,125.49228395061728,89.7824074074074
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,Pavonek,5062976089,5,brown,brunette,light,2174787,184.98070987654322,137.35185185185185,91.73302469135803
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,emilyy521,6891605912,5,brown,brunette,medium,2174738,208.85493827160494,157.61111111111111,135.46836419753086
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,daisymakeup09,5956245141,5,brown,blonde,light,2174514,218.01697530864197,161.34722222222223,118.48996913580247
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,Gia56,5073763896,5,blue,blonde,medium,2174662,217.85725308641975,174.04783950617283,137.33873456790124
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,Rikij,13085176026,5,brown,black,olive,2174589,96.78935185185185,50.83487654320987,25.257716049382715
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,sarahnicole364,7546741621,5,green,red,light,2174472,227.82947530864197,177.42592592592592,148.2283950617284
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,mJasso1,6597891396,5,brown,black,medium,2174688,179.3695987654321,125.49228395061728,89.7824074074074
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,KaraMGonzalez,1103290596,5,brown,brunette,medium,2174761,151.4344135802469,98.65586419753086,64.76466049382717
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,coriarete18,2214784545,5,blue,black,porcelain,2174522,232.96759259259258,193.3202160493827,167.36805555555554
foundation-makeup,Hourglass Vanish™ Seamless Finish Liquid Foundation,56.0,deseriee,12367900918,5,brown,brunette,olive,2174696,215.1172839506173,170.27623456790124,129.48842592592592
