Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,lizzyj81,1324807241,5,green,brunette,light,1989623,241.22530864197532,161.79243827160494,154.9868827160494
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Rosestr,9572994256,5,green,blonde,fair,2126100,245.41280864197532,245.33719135802468,224.23765432098764
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,tmgraham90,11483543398,5,brown,brunette,light,2126068,234.37885802469137,136.40740740740742,157.98456790123456
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Xocharlixo,1004729430,5,brown,brunette,light,2126100,245.41280864197532,245.33719135802468,224.23765432098764
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,LisaMalec,23032802341,5,hazel,blonde,light,2126076,216.96219135802468,133.93827160493828,156.64197530864197
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,loloeve,664368613,5,green,gray,medium,2126100,245.41280864197532,245.33719135802468,224.23765432098764
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Linncute,10741840979,5,brown,black,light,2126068,234.37885802469137,136.40740740740742,157.98456790123456
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Sandhyasf,1378532739,5,hazel,black,dark,2126068,234.37885802469137,136.40740740740742,157.98456790123456
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,lemniscate,6164534506,5,brown,brunette,light,1989615,245.42052469135803,245.34567901234567,224.1929012345679
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,sabrinaanaidy,9030198568,5,brown,brunette,tan,1989631,235.6141975308642,143.40046296296296,163.39197530864197
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,champenoise,6163463467,5,hazel,auburn,fair,2126050,241.1712962962963,161.81172839506172,154.95833333333334
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,theaplofmyeye,2316738195,5,brown,brunette,olive,1989615,245.42052469135803,245.34567901234567,224.1929012345679
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,SuzyMW,7018269469,5,hazel,blonde,light,2126050,241.1712962962963,161.81172839506172,154.95833333333334
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Caitycakes230,21261794092,5,,,,2126050,241.1712962962963,161.81172839506172,154.95833333333334
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,chrisbeuty,1377343789,5,brown,black,medium,2126092,253.74305555555554,186.83256172839506,233.44135802469137
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Sriina,2801400137,5,brown,brunette,medium,2126068,234.37885802469137,136.40740740740742,157.98456790123456
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Taylor619,23037774379,5,,,,2126050,241.1712962962963,161.81172839506172,154.95833333333334
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,jojo72,1639736411,5,blue,brunette,light,2126100,245.41280864197532,245.33719135802468,224.23765432098764
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,Aggg,10705903335,5,green,blonde,medium,1989623,241.22530864197532,161.79243827160494,154.9868827160494
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,wakr,1428692088,5,blue,gray,light,1989623,241.22530864197532,161.79243827160494,154.9868827160494
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,OrientalGal,1208541709,5,brown,black,fair,2126084,231.80092592592592,136.22376543209876,170.61265432098764
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment SPF 30,24.0,lisamarie71388,5231108529,5,green,blonde,tan,1989631,235.6141975308642,143.40046296296296,163.39197530864197
