Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
lipstick,ILIA Tinted Lip Conditioner,28.0,Gallybelly,5325802442,5,brown,brunette,light,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,kittycatgirlmeow,1970240941,5,brown,brunette,light,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Shananalu,6898501428,5,brown,black,light,1874197,226.57793209876544,155.08564814814815,148.96141975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,mariabella88,1109176577,5,hazel,brunette,fair,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,kittycatgirlmeow,1970240941,5,brown,brunette,light,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,venesa,910270958,5,brown,brunette,light,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,njredhead,928091853,5,hazel,auburn,fair,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,mcSmith96,8728941543,5,hazel,blonde,fair,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,LAXCDG,2013563762,5,brown,brunette,olive,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,UlrikeAnita,2865582608,5,green,blonde,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,FlowerPuppy,10795655873,5,green,brunette,light,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,7010mimi,1253600222,5,blue,blonde,medium,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,k8tegh,5546542535,5,brown,brunette,medium,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,jenWho,5188729801,5,brown,black,medium,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,calibabe17,1318357781,5,green,blonde,light,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,bgbgbg,5614200778,5,blue,blonde,light,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,NatBe,6660113098,5,brown,black,medium,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,EmilyBest,6525076892,5,green,brunette,light,1874221,233.79320987654322,110.26388888888889,178.41743827160494
lipstick,ILIA Tinted Lip Conditioner,28.0,Bharold,8342566662,5,blue,blonde,light,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,skysky247,2391250351,5,blue,blonde,porcelain,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,SimplyPOI,2448941908,5,brown,black,porcelain,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,horis,6699995775,5,brown,blonde,fair,2197697,225.16975308641975,155.76003086419752,151.05632716049382
lipstick,ILIA Tinted Lip Conditioner,28.0,Sammy9902,7681949055,5,brown,brunette,medium,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,rosiechuong,1599179647,5,brown,brunette,deep,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,idesignworks,1416532266,5,brown,black,olive,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,washington,1019278260,5,hazel,brunette,medium,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,missvixen,1516925215,5,brown,brunette,medium,2197689,187.58179012345678,105.21527777777777,106.9050925925926
lipstick,ILIA Tinted Lip Conditioner,28.0,indi8,778170605,5,brown,black,olive,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,aLittleKitty,2278782276,5,hazel,blonde,porcelain,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,kelly11,1023816567,5,blue,brunette,light,2197689,187.58179012345678,105.21527777777777,106.9050925925926
lipstick,ILIA Tinted Lip Conditioner,28.0,Jennyzpa,8056653100,5,hazel,brunette,light,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,KristenWA,7081891170,5,brown,blonde,fair,1874130,233.23225308641975,169.32793209876544,181.42206790123456
lipstick,ILIA Tinted Lip Conditioner,28.0,mvandendooren,2623126434,5,brown,brunette,fair,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,AKSparkles909,5796124241,5,hazel,brunette,porcelain,2197689,187.58179012345678,105.21527777777777,106.9050925925926
lipstick,ILIA Tinted Lip Conditioner,28.0,kristinmsch,1531372050,5,blue,blonde,light,1874163,216.70679012345678,137.1952160493827,145.74537037037038
lipstick,ILIA Tinted Lip Conditioner,28.0,wardez,1148006547,5,green,brunette,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,aLittleKitty,2278782276,5,hazel,blonde,porcelain,1874163,216.70679012345678,137.1952160493827,145.74537037037038
lipstick,ILIA Tinted Lip Conditioner,28.0,alexlk,1509591484,5,blue,blonde,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,KCBryson,1307881079,5,hazel,blonde,light,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,RegC,5442820790,5,brown,brunette,light,2197689,187.58179012345678,105.21527777777777,106.9050925925926
lipstick,ILIA Tinted Lip Conditioner,28.0,neversunny,1181683878,5,brown,brunette,deep,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Suz2010,630367757,5,blue,brunette,fair,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Nylondolly,7427358897,5,blue,brunette,fair,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,perryBaines,20080769987,5,brown,brunette,fair,1874205,226.5439814814815,160.59953703703704,151.2908950617284
lipstick,ILIA Tinted Lip Conditioner,28.0,genghisette,7517001310,5,,,,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Expressa,1398665545,5,blue,brunette,light,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,1naturalorganic,5611104128,5,brown,black,medium,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,Kimila,1476571996,5,blue,blonde,fair,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,blubirdprincess,10639905483,5,brown,brunette,fair,1874163,216.70679012345678,137.1952160493827,145.74537037037038
lipstick,ILIA Tinted Lip Conditioner,28.0,dani07,1426728534,5,brown,brunette,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,amfdm,5287609470,5,green,brunette,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,SophieChipotle,22585381555,5,brown,brunette,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,kellyrosey,1546082536,5,brown,auburn,light,1874130,233.23225308641975,169.32793209876544,181.42206790123456
lipstick,ILIA Tinted Lip Conditioner,28.0,ERRose,2407062451,5,brown,brunette,light,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,jeablo,21125257830,5,blue,blonde,porcelain,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,nagamboa70,1356494219,5,brown,brunette,medium,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,wave9999,7079477007,5,blue,brunette,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,yogalola,2400657281,5,hazel,blonde,medium,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,moeysullivan,961051739,5,hazel,black,light,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,aLittleKitty,2278782276,5,hazel,blonde,porcelain,1874197,226.57793209876544,155.08564814814815,148.96141975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,diamondragon,5585501838,5,blue,black,fair,1874189,234.46913580246914,132.98302469135803,139.02854938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Kellianne97,5666665734,5,blue,auburn,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,penguinsong,2163142411,5,brown,brunette,olive,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,ellet,1326559583,5,brown,blonde,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,misskrenee,7611545541,5,green,brunette,medium,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,Jezmina,5286563785,5,green,brunette,olive,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,CaityHoo,5625672869,5,hazel,blonde,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,MsBaksh,6186173010,5,brown,black,tan,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,AESB515,1845541918,5,blue,blonde,medium,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,gchalasani,22491937230,5,hazel,brunette,olive,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,Zuzubear3,1720501345,5,brown,black,medium,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,gracepineapples,21149061905,5,blue,blonde,fair,2197689,187.58179012345678,105.21527777777777,106.9050925925926
lipstick,ILIA Tinted Lip Conditioner,28.0,VeroVero10,1313318077,5,brown,brunette,olive,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,zestyestee,21180068270,5,brown,brunette,medium,2197689,187.58179012345678,105.21527777777777,106.9050925925926
lipstick,ILIA Tinted Lip Conditioner,28.0,AKabcd,2134662782,5,brown,brunette,light,1887082,193.93287037037038,130.92746913580248,156.61265432098764
lipstick,ILIA Tinted Lip Conditioner,28.0,Natashaxann,5702238287,5,brown,brunette,porcelain,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,enennyc,23010287327,5,brown,brunette,light,1874163,216.70679012345678,137.1952160493827,145.74537037037038
lipstick,ILIA Tinted Lip Conditioner,28.0,Lara29,1554735911,4,blue,auburn,fair,1887082,193.93287037037038,130.92746913580248,156.61265432098764
lipstick,ILIA Tinted Lip Conditioner,28.0,arcticchar,824669351,4,hazel,brunette,medium,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,baylesandy17,2380233907,4,green,blonde,medium,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Rchel1226,2511283526,4,blue,blonde,fair,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,jamamabile,1489112595,4,hazel,brunette,light,1874130,233.23225308641975,169.32793209876544,181.42206790123456
lipstick,ILIA Tinted Lip Conditioner,28.0,southfloridamom,2819732440,4,brown,brunette,medium,2197697,225.16975308641975,155.76003086419752,151.05632716049382
lipstick,ILIA Tinted Lip Conditioner,28.0,sfems,5074133795,4,blue,brunette,porcelain,1874130,233.23225308641975,169.32793209876544,181.42206790123456
lipstick,ILIA Tinted Lip Conditioner,28.0,Yego,5623530811,4,brown,brunette,medium,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Karenbear666,2656513223,4,blue,brunette,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,bigwildonion,2158432977,4,blue,brunette,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Babygrill,9961923355,4,green,brunette,porcelain,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Boosie428,11197820207,4,hazel,brunette,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,MeatballSub,1019684855,4,brown,brunette,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,ag1985,1310765238,4,brown,blonde,light,1874130,233.23225308641975,169.32793209876544,181.42206790123456
lipstick,ILIA Tinted Lip Conditioner,28.0,rhyl,6824882657,4,,,medium,1874213,203.8641975308642,119.2253086419753,138.67361111111111
lipstick,ILIA Tinted Lip Conditioner,28.0,shinsy,7541505321,4,brown,black,medium,1874130,233.23225308641975,169.32793209876544,181.42206790123456
lipstick,ILIA Tinted Lip Conditioner,28.0,handbagwhore,333369227,4,hazel,brunette,light,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,cassienova,2003058238,4,hazel,brunette,light,2197671,185.14737654320987,135.52932098765433,135.6797839506173
lipstick,ILIA Tinted Lip Conditioner,28.0,Carolyneve,23026877125,4,brown,brunette,light,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,Margalee,11935576199,4,blue,blonde,medium,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,PheobeDawn,24129188619,4,green,brunette,fair,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,Melbo3,12821528045,4,brown,brunette,medium,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,mag87,2323917988,4,blue,blonde,light,1874130,233.23225308641975,169.32793209876544,181.42206790123456
lipstick,ILIA Tinted Lip Conditioner,28.0,helenamary,1695645829,4,green,blonde,fair,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,twist5309,9113408269,4,green,blonde,light,1874122,224.15663580246914,166.18364197530863,161.02391975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,manybras,23124605394,3,blue,blonde,fair,1874197,226.57793209876544,155.08564814814815,148.96141975308643
lipstick,ILIA Tinted Lip Conditioner,28.0,Goofychicken,2592760396,3,brown,brunette,fair,2197705,211.8881172839506,141.46682098765433,149.15817901234567
lipstick,ILIA Tinted Lip Conditioner,28.0,joliveros09,5175629820,3,brown,brunette,medium,1874171,210.13734567901236,125.99691358024691,154.40354938271605
lipstick,ILIA Tinted Lip Conditioner,28.0,europegirl,5817631843,3,blue,brunette,fair,2197671,185.14737654320987,135.52932098765433,135.6797839506173
