Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
lipstick,Armani Beauty Ecstasy Mirror High Shine Lip Gloss,37.0,LuoLo,26720492886,5,brown,black,medium,2359610,157.19753086419752,36.277006172839506,57.59645061728395
lipstick,Armani Beauty Ecstasy Mirror High Shine Lip Gloss,37.0,Needled,22032808398,5,brown,black,medium,2359594,150.33719135802468,36.25231481481482,48.469907407407405
lipstick,Armani Beauty Ecstasy Mirror High Shine Lip Gloss,37.0,wwxx,11208284872,5,brown,brunette,fair,2359586,119.31867283950618,62.998456790123456,54.608024691358025
lipstick,Armani Beauty Ecstasy Mirror High Shine Lip Gloss,37.0,FeiFeiWu,8689769187,3,brown,brunette,fair,2359560,204.79552469135803,124.39660493827161,117.63888888888889
lipstick,Armani Beauty Ecstasy Mirror High Shine Lip Gloss,37.0,cmichaly,5154230999,3,hazel,blonde,light,2359552,177.21141975308643,115.12345679012346,98.42978395061728
