Category,Product,Price,UserName,UserID,Rating,Eyecolor,Haircolor,Skintone,SwatchID,R,G,B
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,Kmooreila,2526224149,5,blue,auburn,fair,1841600,192.625,152.50154320987653,137.46219135802468
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,Maga90,11068856398,5,brown,black,medium,1841675,180.59645061728395,128.24382716049382,103.48611111111111
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,FarahAyyad,11124196603,5,brown,brunette,medium,1841600,192.625,152.50154320987653,137.46219135802468
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,simplybrittany,8797172155,5,brown,brunette,medium,1841584,236.58256172839506,187.4814814814815,171.03240740740742
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,Mrau,1151207966,5,blue,gray,medium,1841618,195.84490740740742,145.28626543209876,124.9020061728395
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,amseats88,12484831703,5,hazel,brunette,medium,1841659,178.20293209876544,129.46296296296296,111.36342592592592
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,Brittany1212,6341163304,5,brown,brunette,porcelain,1841568,238.5594135802469,196.08796296296296,183.53472222222223
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,am1216,8063946427,5,blue,blonde,porcelain,1841600,192.625,152.50154320987653,137.46219135802468
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,drmmc,2125021248,5,green,blonde,fair,1841568,238.5594135802469,196.08796296296296,183.53472222222223
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,maggiedavies,2142542542,5,brown,brunette,fair,1841600,192.625,152.50154320987653,137.46219135802468
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,Electronika,5289635352,5,gray,blonde,porcelain,1841568,238.5594135802469,196.08796296296296,183.53472222222223
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,redruby73,1418813852,5,hazel,brunette,light,1841618,195.84490740740742,145.28626543209876,124.9020061728395
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,AlizaBee,121572517,5,brown,auburn,olive,1841600,192.625,152.50154320987653,137.46219135802468
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,Whitno1107,11684098054,5,,brunette,porcelain,1841576,239.00694444444446,191.79243827160494,173.45138888888889
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,RuchaP,6662294964,5,brown,black,tan,1841717,160.41975308641975,114.57484567901234,87.75077160493827
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,California03,12857307029,5,hazel,brunette,fair,1841568,238.5594135802469,196.08796296296296,183.53472222222223
foundation-makeup,CLINIQUE Superbalanced Silk Makeup Broad Spectrum 15,31.0,hinafun,2023513418,5,brown,black,fair,1841618,195.84490740740742,145.28626543209876,124.9020061728395
